date,port,wind_speed_kmh,wave_height_m,rainfall_mm,cyclone_alert_level,source
2019-02-02,AUS_HAY,17.0,1.52,0.0,None,SYNTHETIC_DEMO
2019-02-02,IDN_TAB,20.5,0.82,0.0,None,SYNTHETIC_DEMO
2019-02-02,ZAF_RIC,15.3,0.74,0.0,None,SYNTHETIC_DEMO
2019-02-03,IND_VZG,10.6,1.12,0.0,None,SYNTHETIC_DEMO
2019-02-03,IND_PAR,15.8,1.32,0.0,None,SYNTHETIC_DEMO
2019-02-03,IND_GVM,6.5,0.81,0.0,None,SYNTHETIC_DEMO
2019-02-03,IND_DHM,19.4,0.59,0.0,None,SYNTHETIC_DEMO
2019-02-03,IND_HLD,12.4,1.11,0.0,None,SYNTHETIC_DEMO
2019-02-03,IND_GOP,14.7,1.26,0.0,None,SYNTHETIC_DEMO
2019-02-03,AUS_NEW,19.5,1.13,0.0,None,SYNTHETIC_DEMO
2019-02-03,AUS_HAY,18.0,1.51,0.0,None,SYNTHETIC_DEMO
2019-02-03,IDN_TAB,15.5,1.21,0.0,None,SYNTHETIC_DEMO
2019-02-03,ZAF_RIC,11.6,1.04,0.0,None,SYNTHETIC_DEMO
2019-02-04,IND_VZG,16.4,1.43,0.0,None,SYNTHETIC_DEMO
2019-02-04,IND_PAR,8.1,1.05,0.0,None,SYNTHETIC_DEMO
2019-02-04,IND_GVM,11.1,0.94,0.0,None,SYNTHETIC_DEMO
2019-02-04,IND_DHM,17.1,1.51,0.0,None,SYNTHETIC_DEMO
2019-02-04,IND_HLD,12.3,1.24,0.0,None,SYNTHETIC_DEMO
2019-02-04,IND_GOP,12.3,0.97,0.0,None,SYNTHETIC_DEMO
2019-02-04,AUS_NEW,12.9,1.08,0.0,None,SYNTHETIC_DEMO
2019-02-04,AUS_HAY,13.7,0.85,0.0,None,SYNTHETIC_DEMO
2019-02-04,IDN_TAB,20.9,1.1,0.0,None,SYNTHETIC_DEMO
2019-02-04,ZAF_RIC,11.4,0.74,0.0,None,SYNTHETIC_DEMO
2019-02-05,IND_VZG,8.1,1.08,0.0,None,SYNTHETIC_DEMO
2019-02-05,IND_PAR,18.1,1.08,0.0,None,SYNTHETIC_DEMO
2019-02-05,IND_GVM,11.2,1.36,0.0,None,SYNTHETIC_DEMO
2019-02-05,IND_DHM,12.3,1.08,0.0,None,SYNTHETIC_DEMO
2019-02-05,IND_HLD,23.0,0.84,0.0,None,SYNTHETIC_DEMO
2019-02-05,IND_GOP,19.4,1.39,0.0,None,SYNTHETIC_DEMO
2019-02-05,AUS_NEW,20.7,0.3,0.0,None,SYNTHETIC_DEMO
2019-02-05,AUS_HAY,14.5,1.53,0.0,None,SYNTHETIC_DEMO
2019-02-05,IDN_TAB,15.9,1.06,0.0,None,SYNTHETIC_DEMO
2019-02-05,ZAF_RIC,20.1,0.91,0.0,None,SYNTHETIC_DEMO
2019-02-06,IND_VZG,11.5,0.9,0.0,None,SYNTHETIC_DEMO
2019-02-06,IND_PAR,12.8,0.94,0.0,None,SYNTHETIC_DEMO
2019-02-06,IND_GVM,7.8,0.93,0.0,None,SYNTHETIC_DEMO
2019-02-06,IND_DHM,12.9,1.3,0.0,None,SYNTHETIC_DEMO
2019-02-06,IND_HLD,23.1,0.95,0.0,None,SYNTHETIC_DEMO
2019-02-06,IND_GOP,19.5,0.74,0.0,None,SYNTHETIC_DEMO
2019-02-06,AUS_NEW,12.7,0.98,0.0,None,SYNTHETIC_DEMO
2019-02-06,AUS_HAY,16.9,1.68,0.0,None,SYNTHETIC_DEMO
2019-02-06,IDN_TAB,14.4,0.72,0.0,None,SYNTHETIC_DEMO
2019-02-06,ZAF_RIC,10.2,0.37,0.0,None,SYNTHETIC_DEMO
2019-02-07,IND_VZG,16.3,0.64,0.0,None,SYNTHETIC_DEMO
2019-02-07,IND_PAR,17.1,1.05,0.0,None,SYNTHETIC_DEMO
2019-02-07,IND_GVM,12.8,1.17,0.0,None,SYNTHETIC_DEMO
2019-02-07,IND_DHM,14.1,1.34,0.0,None,SYNTHETIC_DEMO
2019-02-07,IND_HLD,16.3,0.88,0.0,None,SYNTHETIC_DEMO
2019-02-07,IND_GOP,13.9,1.21,0.0,None,SYNTHETIC_DEMO
2019-02-07,AUS_NEW,19.2,1.3,0.0,None,SYNTHETIC_DEMO
2019-02-07,AUS_HAY,16.4,1.05,0.0,None,SYNTHETIC_DEMO
2019-02-07,IDN_TAB,17.1,1.12,0.0,None,SYNTHETIC_DEMO
2019-02-07,ZAF_RIC,7.5,0.69,0.0,None,SYNTHETIC_DEMO
2019-02-08,IND_VZG,10.8,0.9,0.0,None,SYNTHETIC_DEMO
2019-02-08,IND_PAR,14.0,0.75,0.0,None,SYNTHETIC_DEMO
2019-02-08,IND_GVM,11.7,1.26,0.0,None,SYNTHETIC_DEMO
2019-02-08,IND_DHM,9.6,0.89,0.0,None,SYNTHETIC_DEMO
2019-02-08,IND_HLD,10.6,0.97,0.0,None,SYNTHETIC_DEMO
2019-02-08,IND_GOP,11.2,1.3,0.0,None,SYNTHETIC_DEMO
2019-02-08,AUS_NEW,19.8,1.01,0.0,None,SYNTHETIC_DEMO
2019-02-08,AUS_HAY,22.7,1.2,0.0,None,SYNTHETIC_DEMO
2019-02-08,IDN_TAB,11.2,1.95,0.0,None,SYNTHETIC_DEMO
2019-02-08,ZAF_RIC,9.5,1.11,0.0,None,SYNTHETIC_DEMO
2019-02-09,IND_VZG,15.2,0.81,0.0,None,SYNTHETIC_DEMO
2019-02-09,IND_PAR,11.9,0.72,0.0,None,SYNTHETIC_DEMO
2019-02-09,IND_GVM,16.0,1.35,0.0,None,SYNTHETIC_DEMO
2019-02-09,IND_DHM,17.6,0.85,0.0,None,SYNTHETIC_DEMO
2019-02-09,IND_HLD,19.2,0.96,0.0,None,SYNTHETIC_DEMO
2019-02-09,IND_GOP,24.3,1.46,0.0,None,SYNTHETIC_DEMO
2019-02-09,AUS_NEW,10.3,0.98,0.0,None,SYNTHETIC_DEMO
2019-02-09,AUS_HAY,13.4,0.43,0.0,None,SYNTHETIC_DEMO
2019-02-09,IDN_TAB,20.8,0.3,0.0,None,SYNTHETIC_DEMO
2019-02-09,ZAF_RIC,15.9,0.96,0.0,None,SYNTHETIC_DEMO
2019-02-10,IND_VZG,26.0,1.18,0.0,None,SYNTHETIC_DEMO
2019-02-10,IND_PAR,9.3,0.77,0.0,None,SYNTHETIC_DEMO
2019-02-10,IND_GVM,9.2,1.21,0.0,None,SYNTHETIC_DEMO
2019-02-10,IND_DHM,17.7,0.73,0.0,None,SYNTHETIC_DEMO
2019-02-10,IND_HLD,9.2,0.93,0.0,None,SYNTHETIC_DEMO
2019-02-10,IND_GOP,10.8,1.02,0.0,None,SYNTHETIC_DEMO
2019-02-10,AUS_NEW,17.3,1.07,0.0,None,SYNTHETIC_DEMO
2019-02-10,AUS_HAY,11.9,1.36,0.0,None,SYNTHETIC_DEMO
2019-02-10,IDN_TAB,17.8,2.17,0.0,None,SYNTHETIC_DEMO
2019-02-10,ZAF_RIC,11.7,0.91,0.0,None,SYNTHETIC_DEMO
2019-02-11,IND_VZG,13.9,1.2,0.0,None,SYNTHETIC_DEMO
2019-02-11,IND_PAR,14.6,1.19,0.0,None,SYNTHETIC_DEMO
2019-02-11,IND_GVM,17.9,1.25,0.0,None,SYNTHETIC_DEMO
2019-02-11,IND_DHM,15.1,1.6,0.0,None,SYNTHETIC_DEMO
2019-02-11,IND_HLD,21.5,2.02,0.0,None,SYNTHETIC_DEMO
2019-02-11,IND_GOP,13.4,0.94,0.0,None,SYNTHETIC_DEMO
2019-02-11,AUS_NEW,20.5,1.33,0.0,None,SYNTHETIC_DEMO
2019-02-11,AUS_HAY,11.4,1.01,0.0,None,SYNTHETIC_DEMO
2019-02-11,IDN_TAB,17.0,0.96,0.0,None,SYNTHETIC_DEMO
2019-02-11,ZAF_RIC,9.9,1.35,0.0,None,SYNTHETIC_DEMO
2019-02-12,IND_VZG,11.8,0.75,0.0,None,SYNTHETIC_DEMO
2019-02-12,IND_PAR,14.7,1.27,0.0,None,SYNTHETIC_DEMO
2019-02-12,IND_GVM,7.7,0.71,0.0,None,SYNTHETIC_DEMO
2019-02-12,IND_DHM,21.0,0.49,0.0,None,SYNTHETIC_DEMO
2019-02-12,IND_HLD,15.9,1.02,0.0,None,SYNTHETIC_DEMO
2019-02-12,IND_GOP,10.8,0.85,0.0,None,SYNTHETIC_DEMO
2019-02-12,AUS_NEW,13.0,0.83,0.0,None,SYNTHETIC_DEMO
2019-02-12,AUS_HAY,13.9,1.29,0.0,None,SYNTHETIC_DEMO
2019-02-12,IDN_TAB,9.2,1.47,0.0,None,SYNTHETIC_DEMO
2019-02-12,ZAF_RIC,20.2,1.04,0.0,None,SYNTHETIC_DEMO
2019-02-13,IND_VZG,21.7,0.65,0.0,None,SYNTHETIC_DEMO
2019-02-13,IND_PAR,20.9,0.68,0.0,None,SYNTHETIC_DEMO
2019-02-13,IND_GVM,8.5,1.54,0.0,None,SYNTHETIC_DEMO
2019-02-13,IND_DHM,11.6,1.08,0.0,None,SYNTHETIC_DEMO
2019-02-13,IND_HLD,15.5,0.98,0.0,None,SYNTHETIC_DEMO
2019-02-13,IND_GOP,16.3,1.08,0.0,None,SYNTHETIC_DEMO
2019-02-13,AUS_NEW,17.2,1.26,0.0,None,SYNTHETIC_DEMO
2019-02-13,AUS_HAY,19.5,1.26,0.0,None,SYNTHETIC_DEMO
2019-02-13,IDN_TAB,17.4,1.12,0.0,None,SYNTHETIC_DEMO
2019-02-13,ZAF_RIC,14.7,1.13,0.0,None,SYNTHETIC_DEMO
2019-02-14,IND_VZG,11.5,1.35,0.0,None,SYNTHETIC_DEMO
2019-02-14,IND_PAR,15.5,0.56,0.0,None,SYNTHETIC_DEMO
2019-02-14,IND_GVM,16.7,0.53,0.0,None,SYNTHETIC_DEMO
2019-02-14,IND_DHM,15.1,1.06,0.0,None,SYNTHETIC_DEMO
2019-02-14,IND_HLD,19.4,0.75,0.0,None,SYNTHETIC_DEMO
2019-02-14,IND_GOP,18.5,1.11,0.0,None,SYNTHETIC_DEMO
2019-02-14,AUS_NEW,13.3,1.3,0.0,None,SYNTHETIC_DEMO
2019-02-14,AUS_HAY,19.9,0.83,0.0,None,SYNTHETIC_DEMO
2019-02-14,IDN_TAB,17.8,1.42,0.0,None,SYNTHETIC_DEMO
2019-02-14,ZAF_RIC,15.2,1.07,0.0,None,SYNTHETIC_DEMO
2019-02-15,IND_VZG,19.4,1.36,0.0,None,SYNTHETIC_DEMO
2019-02-15,IND_PAR,13.9,0.47,0.0,None,SYNTHETIC_DEMO
2019-02-15,IND_GVM,18.7,1.35,0.0,None,SYNTHETIC_DEMO
2019-02-15,IND_DHM,17.7,0.91,0.0,None,SYNTHETIC_DEMO
2019-02-15,IND_HLD,11.5,1.26,0.0,None,SYNTHETIC_DEMO
2019-02-15,IND_GOP,7.6,1.21,0.0,None,SYNTHETIC_DEMO
2019-02-15,AUS_NEW,12.4,1.11,0.0,None,SYNTHETIC_DEMO
2019-02-15,AUS_HAY,18.1,0.72,0.0,None,SYNTHETIC_DEMO
2019-02-15,IDN_TAB,11.7,1.75,0.0,None,SYNTHETIC_DEMO
2019-02-15,ZAF_RIC,11.6,1.45,0.0,None,SYNTHETIC_DEMO
2019-02-16,IND_VZG,20.3,1.04,0.0,None,SYNTHETIC_DEMO
2019-02-16,IND_PAR,16.2,1.42,0.0,None,SYNTHETIC_DEMO
2019-02-16,IND_GVM,7.2,0.77,0.0,None,SYNTHETIC_DEMO
2019-02-16,IND_DHM,13.9,0.78,0.0,None,SYNTHETIC_DEMO
2019-02-16,IND_HLD,19.6,1.52,0.0,None,SYNTHETIC_DEMO
2019-02-16,IND_GOP,19.5,0.74,0.0,None,SYNTHETIC_DEMO
2019-02-16,AUS_NEW,19.1,1.02,0.0,None,SYNTHETIC_DEMO
2019-02-16,AUS_HAY,10.5,0.72,0.0,None,SYNTHETIC_DEMO
2019-02-16,IDN_TAB,13.8,1.48,0.0,None,SYNTHETIC_DEMO
2019-02-16,ZAF_RIC,16.3,1.0,0.0,None,SYNTHETIC_DEMO
2019-02-17,IND_VZG,15.6,0.76,0.0,None,SYNTHETIC_DEMO
2019-02-17,IND_PAR,19.1,1.0,0.0,None,SYNTHETIC_DEMO
2019-02-17,IND_GVM,14.3,1.23,0.0,None,SYNTHETIC_DEMO
2019-02-17,IND_DHM,12.2,0.96,0.0,None,SYNTHETIC_DEMO
2019-02-17,IND_HLD,14.0,1.11,0.0,None,SYNTHETIC_DEMO
2019-02-17,IND_GOP,12.9,1.09,0.0,None,SYNTHETIC_DEMO
2019-02-17,AUS_NEW,15.8,1.13,0.0,None,SYNTHETIC_DEMO
2019-02-17,AUS_HAY,22.3,1.28,0.0,None,SYNTHETIC_DEMO
2019-02-17,IDN_TAB,17.9,1.69,0.0,None,SYNTHETIC_DEMO
2019-02-17,ZAF_RIC,12.4,1.29,0.0,None,SYNTHETIC_DEMO
2019-02-18,IND_VZG,24.4,1.17,0.0,None,SYNTHETIC_DEMO
2019-02-18,IND_PAR,17.5,0.79,0.0,None,SYNTHETIC_DEMO
2019-02-18,IND_GVM,12.0,0.94,0.0,None,SYNTHETIC_DEMO
2019-02-18,IND_DHM,17.7,0.79,0.0,None,SYNTHETIC_DEMO
2019-02-18,IND_HLD,14.6,0.99,0.0,None,SYNTHETIC_DEMO
2019-02-18,IND_GOP,17.6,1.7,0.0,None,SYNTHETIC_DEMO
2019-02-18,AUS_NEW,16.3,1.16,0.0,None,SYNTHETIC_DEMO
2019-02-18,AUS_HAY,16.4,0.89,0.0,None,SYNTHETIC_DEMO
2019-02-18,IDN_TAB,15.8,1.52,0.0,None,SYNTHETIC_DEMO
2019-02-18,ZAF_RIC,10.8,0.72,0.0,None,SYNTHETIC_DEMO
2019-02-19,IND_VZG,8.0,1.3,0.0,None,SYNTHETIC_DEMO
2019-02-19,IND_PAR,16.1,1.16,0.0,None,SYNTHETIC_DEMO
2019-02-19,IND_GVM,16.8,1.28,0.0,None,SYNTHETIC_DEMO
2019-02-19,IND_DHM,16.5,0.67,0.0,None,SYNTHETIC_DEMO
2019-02-19,IND_HLD,15.4,0.85,0.0,None,SYNTHETIC_DEMO
2019-02-19,IND_GOP,13.1,0.38,0.0,None,SYNTHETIC_DEMO
2019-02-19,AUS_NEW,15.4,1.48,0.0,None,SYNTHETIC_DEMO
2019-02-19,AUS_HAY,11.5,1.81,0.0,None,SYNTHETIC_DEMO
2019-02-19,IDN_TAB,14.2,0.5,0.0,None,SYNTHETIC_DEMO
2019-02-19,ZAF_RIC,12.2,1.34,0.0,None,SYNTHETIC_DEMO
2019-02-20,IND_VZG,16.4,1.05,0.0,None,SYNTHETIC_DEMO
2019-02-20,IND_PAR,5.4,0.98,0.0,None,SYNTHETIC_DEMO
2019-02-20,IND_GVM,15.6,0.88,0.0,None,SYNTHETIC_DEMO
2019-02-20,IND_DHM,12.2,1.29,0.0,None,SYNTHETIC_DEMO
2019-02-20,IND_HLD,13.4,1.32,0.0,None,SYNTHETIC_DEMO
2019-02-20,IND_GOP,11.6,0.77,0.0,None,SYNTHETIC_DEMO
2019-02-20,AUS_NEW,16.6,1.58,0.0,None,SYNTHETIC_DEMO
2019-02-20,AUS_HAY,12.7,1.3,0.0,None,SYNTHETIC_DEMO
2019-02-20,IDN_TAB,16.3,0.9,0.0,None,SYNTHETIC_DEMO
2019-02-20,ZAF_RIC,13.9,1.3,0.0,None,SYNTHETIC_DEMO
2019-02-21,IND_VZG,10.1,1.39,0.0,None,SYNTHETIC_DEMO
2019-02-21,IND_PAR,14.3,1.24,0.0,None,SYNTHETIC_DEMO
2019-02-21,IND_GVM,14.9,1.11,0.0,None,SYNTHETIC_DEMO
2019-02-21,IND_DHM,14.6,0.88,0.0,None,SYNTHETIC_DEMO
2019-02-21,IND_HLD,14.9,1.16,0.0,None,SYNTHETIC_DEMO
2019-02-21,IND_GOP,8.1,1.34,0.0,None,SYNTHETIC_DEMO
2019-02-21,AUS_NEW,17.8,1.35,0.0,None,SYNTHETIC_DEMO
2019-02-21,AUS_HAY,10.9,1.27,0.0,None,SYNTHETIC_DEMO
2019-02-21,IDN_TAB,26.8,1.04,0.0,None,SYNTHETIC_DEMO
2019-02-21,ZAF_RIC,21.3,1.32,0.0,None,SYNTHETIC_DEMO
2019-02-22,IND_VZG,16.8,0.86,0.0,None,SYNTHETIC_DEMO
2019-02-22,IND_PAR,10.4,1.01,0.0,None,SYNTHETIC_DEMO
2019-02-22,IND_GVM,19.2,0.64,0.0,None,SYNTHETIC_DEMO
2019-02-22,IND_DHM,8.6,1.26,0.0,None,SYNTHETIC_DEMO
2019-02-22,IND_HLD,12.0,1.27,0.0,None,SYNTHETIC_DEMO
2019-02-22,IND_GOP,18.3,1.5,0.0,None,SYNTHETIC_DEMO
2019-02-22,AUS_NEW,10.7,0.77,0.0,None,SYNTHETIC_DEMO
2019-02-22,AUS_HAY,19.8,1.27,0.0,None,SYNTHETIC_DEMO
2019-02-22,IDN_TAB,16.7,0.71,0.0,None,SYNTHETIC_DEMO
2019-02-22,ZAF_RIC,14.7,0.92,0.0,None,SYNTHETIC_DEMO
2019-02-23,IND_VZG,10.6,0.6,0.0,None,SYNTHETIC_DEMO
2019-02-23,IND_PAR,15.5,1.19,0.0,None,SYNTHETIC_DEMO
2019-02-23,IND_GVM,9.3,0.89,0.0,None,SYNTHETIC_DEMO
2019-02-23,IND_DHM,15.0,1.27,0.0,None,SYNTHETIC_DEMO
2019-02-23,IND_HLD,15.3,1.31,0.0,None,SYNTHETIC_DEMO
2019-02-23,IND_GOP,15.5,1.04,0.0,None,SYNTHETIC_DEMO
2019-02-23,AUS_NEW,13.3,1.71,0.0,None,SYNTHETIC_DEMO
2019-02-23,AUS_HAY,12.9,1.71,0.0,None,SYNTHETIC_DEMO
2019-02-23,IDN_TAB,21.7,0.92,0.0,None,SYNTHETIC_DEMO
2019-02-23,ZAF_RIC,23.2,1.15,0.0,None,SYNTHETIC_DEMO
2019-02-24,IND_VZG,20.1,0.64,0.0,None,SYNTHETIC_DEMO
2019-02-24,IND_PAR,15.0,1.17,0.0,None,SYNTHETIC_DEMO
2019-02-24,IND_GVM,16.0,0.99,0.0,None,SYNTHETIC_DEMO
2019-02-24,IND_DHM,11.4,0.68,0.0,None,SYNTHETIC_DEMO
2019-02-24,IND_HLD,14.1,1.31,0.0,None,SYNTHETIC_DEMO
2019-02-24,IND_GOP,15.0,0.99,0.0,None,SYNTHETIC_DEMO
2019-02-24,AUS_NEW,5.0,1.15,0.0,None,SYNTHETIC_DEMO
2019-02-24,AUS_HAY,16.1,0.94,0.0,None,SYNTHETIC_DEMO
2019-02-24,IDN_TAB,20.0,0.75,0.0,None,SYNTHETIC_DEMO
2019-02-24,ZAF_RIC,18.3,0.92,0.0,None,SYNTHETIC_DEMO
2019-02-25,IND_VZG,15.0,0.47,0.0,None,SYNTHETIC_DEMO
2019-02-25,IND_PAR,15.8,0.77,0.0,None,SYNTHETIC_DEMO
2019-02-25,IND_GVM,19.6,1.04,0.0,None,SYNTHETIC_DEMO
2019-02-25,IND_DHM,15.6,1.2,0.0,None,SYNTHETIC_DEMO
2019-02-25,IND_HLD,13.8,0.91,0.0,None,SYNTHETIC_DEMO
2019-02-25,IND_GOP,16.1,1.1,0.0,None,SYNTHETIC_DEMO
2019-02-25,AUS_NEW,12.7,0.9,0.0,None,SYNTHETIC_DEMO
2019-02-25,AUS_HAY,10.8,1.12,0.0,None,SYNTHETIC_DEMO
2019-02-25,IDN_TAB,15.9,1.15,0.0,None,SYNTHETIC_DEMO
2019-02-25,ZAF_RIC,9.1,1.59,0.0,None,SYNTHETIC_DEMO
2019-02-26,IND_VZG,12.8,1.28,0.0,None,SYNTHETIC_DEMO
2019-02-26,IND_PAR,15.9,1.02,0.0,None,SYNTHETIC_DEMO
2019-02-26,IND_GVM,16.2,1.18,0.0,None,SYNTHETIC_DEMO
2019-02-26,IND_DHM,10.3,0.92,0.0,None,SYNTHETIC_DEMO
2019-02-26,IND_HLD,16.2,0.6,0.0,None,SYNTHETIC_DEMO
2019-02-26,IND_GOP,10.9,1.76,0.0,None,SYNTHETIC_DEMO
2019-02-26,AUS_NEW,16.2,1.14,0.0,None,SYNTHETIC_DEMO
2019-02-26,AUS_HAY,11.6,1.31,0.0,None,SYNTHETIC_DEMO
2019-02-26,IDN_TAB,13.0,0.63,0.0,None,SYNTHETIC_DEMO
2019-02-26,ZAF_RIC,20.1,1.04,0.0,None,SYNTHETIC_DEMO
2019-02-27,IND_VZG,19.4,1.25,0.0,None,SYNTHETIC_DEMO
2019-02-27,IND_PAR,12.0,0.91,0.0,None,SYNTHETIC_DEMO
2019-02-27,IND_GVM,17.0,0.91,0.0,None,SYNTHETIC_DEMO
2019-02-27,IND_DHM,17.2,1.14,0.0,None,SYNTHETIC_DEMO
2019-02-27,IND_HLD,12.7,1.47,0.0,None,SYNTHETIC_DEMO
2019-02-27,IND_GOP,16.0,1.15,0.0,None,SYNTHETIC_DEMO
2019-02-27,AUS_NEW,18.1,1.49,0.0,None,SYNTHETIC_DEMO
2019-02-27,AUS_HAY,20.7,1.5,0.0,None,SYNTHETIC_DEMO
2019-02-27,IDN_TAB,9.9,1.44,0.0,None,SYNTHETIC_DEMO
2019-02-27,ZAF_RIC,16.9,0.87,0.0,None,SYNTHETIC_DEMO
2019-02-28,IND_VZG,17.6,0.58,0.0,None,SYNTHETIC_DEMO
2019-02-28,IND_PAR,16.0,0.84,0.0,None,SYNTHETIC_DEMO
2019-02-28,IND_GVM,16.5,0.91,0.0,None,SYNTHETIC_DEMO
2019-02-28,IND_DHM,15.2,1.15,0.0,None,SYNTHETIC_DEMO
2019-02-28,IND_HLD,22.6,0.74,0.0,None,SYNTHETIC_DEMO
2019-02-28,IND_GOP,23.5,0.75,0.0,None,SYNTHETIC_DEMO
2019-02-28,AUS_NEW,8.3,1.25,0.0,None,SYNTHETIC_DEMO
2019-02-28,AUS_HAY,16.7,1.01,0.0,None,SYNTHETIC_DEMO
2019-02-28,IDN_TAB,12.8,1.6,0.0,None,SYNTHETIC_DEMO
2019-02-28,ZAF_RIC,19.1,0.95,0.0,None,SYNTHETIC_DEMO
2019-03-01,IND_VZG,15.9,0.71,0.0,None,SYNTHETIC_DEMO
2019-03-01,IND_PAR,14.7,1.65,0.0,None,SYNTHETIC_DEMO
2019-03-01,IND_GVM,22.9,1.45,0.0,None,SYNTHETIC_DEMO
2019-03-01,IND_DHM,11.3,1.28,0.0,None,SYNTHETIC_DEMO
2019-03-01,IND_HLD,17.3,0.79,0.0,None,SYNTHETIC_DEMO
2019-03-01,IND_GOP,13.4,1.11,0.0,None,SYNTHETIC_DEMO
2019-03-01,AUS_NEW,18.7,1.15,0.0,None,SYNTHETIC_DEMO
2019-03-01,AUS_HAY,13.2,1.32,0.0,None,SYNTHETIC_DEMO
2019-03-01,IDN_TAB,19.3,1.11,0.0,None,SYNTHETIC_DEMO
2019-03-01,ZAF_RIC,17.6,1.14,0.0,None,SYNTHETIC_DEMO
2019-03-02,IND_VZG,20.4,1.08,0.0,None,SYNTHETIC_DEMO
2019-03-02,IND_PAR,10.2,1.24,0.0,None,SYNTHETIC_DEMO
2019-03-02,IND_GVM,17.0,0.86,0.0,None,SYNTHETIC_DEMO
2019-03-02,IND_DHM,12.9,1.45,0.0,None,SYNTHETIC_DEMO
2019-03-02,IND_HLD,7.3,1.59,0.0,None,SYNTHETIC_DEMO
2019-03-02,IND_GOP,18.1,1.33,0.0,None,SYNTHETIC_DEMO
2019-03-02,AUS_NEW,14.2,1.31,0.0,None,SYNTHETIC_DEMO
2019-03-02,AUS_HAY,18.1,0.97,0.0,None,SYNTHETIC_DEMO
2019-03-02,IDN_TAB,18.2,1.03,0.0,None,SYNTHETIC_DEMO
2019-03-02,ZAF_RIC,11.6,1.44,0.0,None,SYNTHETIC_DEMO
2019-03-03,IND_VZG,10.6,0.95,0.0,None,SYNTHETIC_DEMO
2019-03-03,IND_PAR,20.4,1.19,0.0,None,SYNTHETIC_DEMO
2019-03-03,IND_GVM,20.5,1.43,0.0,None,SYNTHETIC_DEMO
2019-03-03,IND_DHM,14.0,1.0,0.0,None,SYNTHETIC_DEMO
2019-03-03,IND_HLD,11.6,1.2,0.0,None,SYNTHETIC_DEMO
2019-03-03,IND_GOP,20.2,1.24,0.0,None,SYNTHETIC_DEMO
2019-03-03,AUS_NEW,10.6,1.18,0.0,None,SYNTHETIC_DEMO
2019-03-03,AUS_HAY,14.2,1.26,0.0,None,SYNTHETIC_DEMO
2019-03-03,IDN_TAB,11.8,1.32,0.0,None,SYNTHETIC_DEMO
2019-03-03,ZAF_RIC,11.5,1.27,0.0,None,SYNTHETIC_DEMO
2019-03-04,IND_VZG,13.4,1.52,0.0,None,SYNTHETIC_DEMO
2019-03-04,IND_PAR,12.5,0.76,0.0,None,SYNTHETIC_DEMO
2019-03-04,IND_GVM,11.5,1.6,0.0,None,SYNTHETIC_DEMO
2019-03-04,IND_DHM,15.7,1.18,0.0,None,SYNTHETIC_DEMO
2019-03-04,IND_HLD,14.5,0.9,0.0,None,SYNTHETIC_DEMO
2019-03-04,IND_GOP,13.8,1.42,0.0,None,SYNTHETIC_DEMO
2019-03-04,AUS_NEW,12.0,0.61,0.0,None,SYNTHETIC_DEMO
2019-03-04,AUS_HAY,14.7,1.11,0.0,None,SYNTHETIC_DEMO
2019-03-04,IDN_TAB,16.8,1.34,0.0,None,SYNTHETIC_DEMO
2019-03-04,ZAF_RIC,16.5,0.41,0.0,None,SYNTHETIC_DEMO
2019-03-05,IND_VZG,20.2,1.44,0.0,None,SYNTHETIC_DEMO
2019-03-05,IND_PAR,16.0,1.28,0.0,None,SYNTHETIC_DEMO
2019-03-05,IND_GVM,9.5,0.66,0.0,None,SYNTHETIC_DEMO
2019-03-05,IND_DHM,18.6,0.72,0.0,None,SYNTHETIC_DEMO
2019-03-05,IND_HLD,11.6,1.65,0.0,None,SYNTHETIC_DEMO
2019-03-05,IND_GOP,15.3,1.14,0.0,None,SYNTHETIC_DEMO
2019-03-05,AUS_NEW,17.6,0.67,0.0,None,SYNTHETIC_DEMO
2019-03-05,AUS_HAY,14.3,1.29,0.0,None,SYNTHETIC_DEMO
2019-03-05,IDN_TAB,21.3,1.49,0.0,None,SYNTHETIC_DEMO
2019-03-05,ZAF_RIC,20.7,1.02,0.0,None,SYNTHETIC_DEMO
2019-03-06,IND_VZG,21.4,1.47,0.0,None,SYNTHETIC_DEMO
2019-03-06,IND_PAR,13.0,1.61,0.0,None,SYNTHETIC_DEMO
2019-03-06,IND_GVM,21.5,0.81,0.0,None,SYNTHETIC_DEMO
2019-03-06,IND_DHM,20.3,1.03,0.0,None,SYNTHETIC_DEMO
2019-03-06,IND_HLD,17.3,0.5,0.0,None,SYNTHETIC_DEMO
2019-03-06,IND_GOP,16.1,1.7,0.0,None,SYNTHETIC_DEMO
2019-03-06,AUS_NEW,18.1,0.75,0.0,None,SYNTHETIC_DEMO
2019-03-06,AUS_HAY,13.5,1.04,0.0,None,SYNTHETIC_DEMO
2019-03-06,IDN_TAB,16.9,1.22,0.0,None,SYNTHETIC_DEMO
2019-03-06,ZAF_RIC,9.3,1.18,0.0,None,SYNTHETIC_DEMO
2019-03-07,IND_VZG,15.2,1.06,0.0,None,SYNTHETIC_DEMO
2019-03-07,IND_PAR,16.6,1.01,0.0,None,SYNTHETIC_DEMO
2019-03-07,IND_GVM,14.8,1.35,0.0,None,SYNTHETIC_DEMO
2019-03-07,IND_DHM,24.0,1.09,0.0,None,SYNTHETIC_DEMO
2019-03-07,IND_HLD,18.5,0.95,0.0,None,SYNTHETIC_DEMO
